tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,stages,jpg_url,p1_dog-breed,p1_conf,p1_dog,p2_dog-breed,p2_conf,p2_dog,p3_dog-breed,p3_conf,p3_dog,retweet_count,favorite_count,followers_count,retweeted
673919437611909120,2015-12-07 17:38:09 +0000,Twitter for iPhone,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11.0,10.0,Obie,Pupper,,,,,,,,,,,327.0,1056.0,9300793.0,False
673707060090052608,2015-12-07 03:34:14 +0000,Twitter for iPhone,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10.0,10.0,Raymond,Pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,346.0,990.0,9300793.0,False
673697980713705472,2015-12-07 02:58:09 +0000,Twitter for iPhone,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8.0,10.0,Pickles,Pupper,,,,,,,,,,,1697.0,3515.0,9300793.0,False
673656262056419329,2015-12-07 00:12:23 +0000,Twitter for iPhone,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,https://twitter.com/dog_rates/status/673656262056419329/photo/1,10.0,10.0,Albert,Pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,199.0,650.0,9300793.0,False
673612854080196609,2015-12-06 21:19:54 +0000,Twitter for iPhone,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,https://twitter.com/dog_rates/status/673612854080196609/photo/1,7.0,10.0,Jeffri,Pupper,,,,,,,,,,,632.0,1427.0,9300794.0,False
673342308415348736,2015-12-06 03:24:51 +0000,Twitter for iPhone,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,https://twitter.com/dog_rates/status/673342308415348736/photo/1,10.0,10.0,Django,Pupper,,,,,,,,,,,492.0,1139.0,9300794.0,False
673295268553605120,2015-12-06 00:17:55 +0000,Twitter for iPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8.0,10.0,Eve,Pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,golden_retriever,0.889241,True,Labrador_retriever,0.0646833,True,Great_Pyrenees,0.0126126,True,2752.0,6732.0,9300794.0,False
673148804208660480,2015-12-05 14:35:56 +0000,Twitter for iPhone,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,https://twitter.com/dog_rates/status/673148804208660480/photo/1,8.0,10.0,Fletcher,Pupper,,,,,,,,,,,549.0,1493.0,9300794.0,False
672988786805112832,2015-12-05 04:00:04 +0000,Twitter for iPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10.0,10.0,Schnozz,Pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.0738996,True,wire-haired_fox_terrier,0.0381601,True,254.0,878.0,9300794.0,False
672975131468300288,2015-12-05 03:05:49 +0000,Twitter for iPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10.0,10.0,Chuckles,Pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,pug,0.8364209999999999,True,Brabancon_griffon,0.0446678,True,French_bulldog,0.0365705,True,781.0,1500.0,9300794.0,False
672970152493887488,2015-12-05 02:46:02 +0000,Twitter for iPhone,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,https://twitter.com/dog_rates/status/672970152493887488/photo/1,7.0,10.0,Chet,Pupper,,,,,,,,,,,305.0,840.0,9300794.0,False
672898206762672129,2015-12-04 22:00:08 +0000,Twitter for iPhone,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,https://twitter.com/dog_rates/status/672898206762672129/photo/1,11.0,10.0,Cheryl,Pupper,,,,,,,,,,,363.0,795.0,9300794.0,False
672614745925664768,2015-12-04 03:13:46 +0000,Twitter for iPhone,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,https://twitter.com/dog_rates/status/672614745925664768/photo/1,6.0,10.0,Norman,Pupper,,,,,,,,,,,512.0,1089.0,9300794.0,False
672594978741354496,2015-12-04 01:55:13 +0000,Twitter for iPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9.0,10.0,Scott,Pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270365999999999,True,531.0,1180.0,9300795.0,False
672481316919734272,2015-12-03 18:23:34 +0000,Twitter for iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://twitter.com/dog_rates/status/672481316919734272/photo/1,12.0,10.0,Jazz,Pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944648999999999,True,110.0,639.0,9300795.0,False
672254177670729728,2015-12-03 03:21:00 +0000,Twitter for iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,https://twitter.com/dog_rates/status/672254177670729728/photo/1,11.0,10.0,Rolf,Pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True,652.0,1277.0,9300796.0,False
672205392827572224,2015-12-03 00:07:09 +0000,Twitter for iPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,https://twitter.com/dog_rates/status/672205392827572224/photo/1,9.0,10.0,Opal,Pupper,,,,,,,,,,,1009.0,1991.0,9300796.0,False
672160042234327040,2015-12-02 21:06:56 +0000,Twitter for iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,https://twitter.com/dog_rates/status/672160042234327040/photo/1,8.0,10.0,Bubba,Pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,pug,0.561027,True,French_bulldog,0.2221139999999999,True,Labrador_retriever,0.0654556,True,304.0,767.0,9300796.0,False
666020888022790149,,,,,,,,,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,Welsh_springer_spaniel,0.465074,True,collie,0.156665,True,Shetland_sheepdog,0.0614285,True,422.0,2293.0,9300798.0,False
666029285002620928,,,,,,,,,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg,redbone,0.506826,True,miniature_pinscher,0.0741916999999999,True,Rhodesian_ridgeback,0.07201,True,39.0,112.0,9300798.0,False
666033412701032449,,,,,,,,,https://pbs.twimg.com/media/CT4521TWwAEvMyu.jpg,German_shepherd,0.596461,True,malinois,0.1385839999999999,True,bloodhound,0.116197,True,36.0,100.0,9300798.0,False
666044226329800704,,,,,,,,,https://pbs.twimg.com/media/CT5Dr8HUEAA-lEu.jpg,Rhodesian_ridgeback,0.408143,True,redbone,0.360687,True,miniature_pinscher,0.222752,True,115.0,247.0,9300798.0,False
666049248165822465,,,,,,,,,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg,miniature_pinscher,0.560311,True,Rottweiler,0.243682,True,Doberman,0.154629,True,37.0,89.0,9300798.0,False
666050758794694657,,,,,,,,,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg,Bernese_mountain_dog,0.651137,True,English_springer,0.263788,True,Greater_Swiss_Mountain_dog,0.0161992,True,50.0,115.0,9300798.0,False
666058600524156928,,,,,,,,,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,miniature_poodle,0.201493,True,komondor,0.192305,True,soft-coated_wheaten_terrier,0.0820861,True,47.0,99.0,9300798.0,False
666063827256086533,,,,,,,,,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,golden_retriever,0.77593,True,Tibetan_mastiff,0.0937178,True,Labrador_retriever,0.0724266,True,180.0,398.0,9300798.0,False
666071193221509120,,,,,,,,,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,Gordon_setter,0.503672,True,Yorkshire_terrier,0.174201,True,Pekinese,0.109454,True,51.0,127.0,9300798.0,False
666073100786774016,,,,,,,,,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,Walker_hound,0.260857,True,English_foxhound,0.1753819999999999,True,Ibizan_hound,0.0974705,True,131.0,274.0,9300798.0,False
666082916733198337,,,,,,,,,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,pug,0.489814,True,bull_mastiff,0.4047219999999999,True,French_bulldog,0.0489595,True,37.0,93.0,9300798.0,False
666094000022159362,,,,,,,,,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,bloodhound,0.195217,True,German_shepherd,0.0782598,True,malinois,0.0756278,True,63.0,143.0,9300798.0,False
666099513787052032,,,,,,,,,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,Lhasa,0.58233,True,Shih-Tzu,0.166192,True,Dandie_Dinmont,0.0896883,True,53.0,134.0,9300798.0,False
666102155909144576,,,,,,,,,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,English_setter,0.298617,True,Newfoundland,0.149842,True,borzoi,0.133649,True,11.0,66.0,9300798.0,False
666273097616637952,,,,,,,,,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,Italian_greyhound,0.176053,True,toy_terrier,0.111884,True,basenji,0.111152,True,68.0,152.0,9300797.0,False
666287406224695296,,,,,,,,,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,Maltese_dog,0.8575309999999999,True,toy_poodle,0.0630638,True,miniature_poodle,0.0255806,True,57.0,123.0,9300797.0,False
666345417576210432,,,,,,,,,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,golden_retriever,0.8587440000000001,True,Chesapeake_Bay_retriever,0.0547868,True,Labrador_retriever,0.0142408999999999,True,124.0,245.0,9300797.0,False
666353288456101888,,,,,,,,,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,malamute,0.3368739999999999,True,Siberian_husky,0.147655,True,Eskimo_dog,0.0934123999999999,True,58.0,179.0,9300797.0,False
666373753744588802,,,,,,,,,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,soft-coated_wheaten_terrier,0.326467,True,Afghan_hound,0.259551,True,briard,0.206803,True,73.0,163.0,9300797.0,False
666396247373291520,,,,,,,,,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,Chihuahua,0.978108,True,toy_terrier,0.00939697,True,papillon,0.00457681,True,69.0,147.0,9300797.0,False
666407126856765440,,,,,,,,,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,black-and-tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat-coated_retriever,0.17381,True,30.0,93.0,9300797.0,False
666418789513326592,,,,,,,,,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,toy_terrier,0.14968,True,papillon,0.148258,True,Chihuahua,0.14286,True,39.0,107.0,9300797.0,False
666421158376562688,,,,,,,,,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,Blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,Shih-Tzu,0.00111687,True,91.0,272.0,9300797.0,False
666428276349472768,,,,,,,,,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,Pembroke,0.371361,True,chow,0.249394,True,Pomeranian,0.241878,True,67.0,139.0,9300797.0,False
666437273139982337,,,,,,,,,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,True,beagle,0.12468,True,Saluki,0.0440941999999999,True,40.0,106.0,9300797.0,False
666447344410484738,,,,,,,,,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,curly-coated_retriever,0.322084,True,giant_schnauzer,0.287955,True,Labrador_retriever,0.166331,True,19.0,90.0,9300797.0,False
666454714377183233,,,,,,,,,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_Pyrenees,0.171106,True,179.0,448.0,9300797.0,False
666644823164719104,,,,,,,,,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_Highland_white_terrier,0.0389056,True,69.0,208.0,9300797.0,False
666649482315059201,,,,,,,,,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border_collie,0.4478029999999999,True,English_springer,0.170497,True,collie,0.139206,True,524.0,992.0,9300797.0,False
666691418707132416,,,,,,,,,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German_shepherd,0.975401,True,beagle,0.00868727,True,bloodhound,0.00539404,True,42.0,161.0,9300797.0,False
666701168228331520,,,,,,,,,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,182.0,371.0,9300797.0,False
666739327293083650,,,,,,,,,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,miniature_poodle,0.546933,True,cocker_spaniel,0.1652549999999999,True,toy_poodle,0.0959589,True,60.0,209.0,9300797.0,False
666781792255496192,,,,,,,,,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,vizsla,0.0859891,True,168.0,326.0,9300797.0,False
666804364988780544,,,,,,,,,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English_setter,0.328792,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,78.0,206.0,9300797.0,False
666817836334096384,,,,,,,,,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,miniature_schnauzer,0.496953,True,standard_schnauzer,0.285276,True,giant_schnauzer,0.0737636999999999,True,210.0,444.0,9300797.0,False
667062181243039745,,,,,,,,,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_Bay_retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,45.0,192.0,9300797.0,False
667073648344346624,,,,,,,,,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.4836819999999999,True,pug,0.0924938999999999,True,Brabancon_griffon,0.0574954,True,104.0,351.0,9300797.0,False
667090893657276420,,,,,,,,,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,True,Italian_greyhound,0.00537015,True,Pomeranian,0.00264133,True,106.0,287.0,9300797.0,False
667119796878725120,,,,,,,,,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,True,Chihuahua,0.0578659,True,toy_poodle,0.0391250999999999,True,106.0,286.0,9300797.0,False
667138269671505920,,,,,,,,,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_Highland_white_terrier,0.747713,True,Samoyed,0.2436289999999999,True,toy_poodle,0.00180397,True,1873.0,4012.0,9300797.0,False
667152164079423490,,,,,,,,,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,toy_poodle,0.535411,True,Pomeranian,0.087544,True,miniature_poodle,0.06205,True,14606.0,42275.0,9300797.0,False
667160273090932737,,,,,,,,,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden_retriever,0.471351,True,miniature_poodle,0.0919921,True,standard_poodle,0.0873853999999999,True,50.0,219.0,9300797.0,False
667165590075940865,,,,,,,,,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature_pinscher,0.140173,True,Rottweiler,0.134094,True,beagle,0.0818998,True,971.0,2380.0,9300797.0,False
667171260800061440,,,,,,,,,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant_schnauzer,0.8412649999999999,True,Lakeland_terrier,0.0527442,True,Irish_water_spaniel,0.0344017,True,72.0,186.0,9300797.0,False
667174963120574464,,,,,,,,,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy_poodle,0.266437,True,Chihuahua,0.243223,True,bluetick,0.0728063,True,70.0,218.0,9300797.0,False
667176164155375616,,,,,,,,,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated_wheaten_terrier,0.318981,True,Lakeland_terrier,0.215218,True,toy_poodle,0.106014,True,388.0,526.0,9300797.0,False
667177989038297088,,,,,,,,,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla,0.2592489999999999,True,Chesapeake_Bay_retriever,0.176293,True,Weimaraner,0.112369,True,48.0,166.0,9300796.0,False
667182792070062081,,,,,,,,,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden_retriever,0.949892,True,Irish_setter,0.0105638,True,Chesapeake_Bay_retriever,0.00582141,True,5274.0,12538.0,9300796.0,False
667192066997374976,,,,,,,,,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,True,miniature_pinscher,0.148112,True,black-and-tan_coonhound,0.0955848,True,86.0,333.0,9300796.0,False
667200525029539841,,,,,,,,,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky,0.694904,True,malamute,0.232006,True,Eskimo_dog,0.0506351,True,228.0,544.0,9300796.0,False
667211855547486208,,,,,,,,,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden_retriever,0.462556,True,Labrador_retriever,0.454937,True,kuvasz,0.0241933,True,209.0,425.0,9300796.0,False
667393430834667520,,,,,,,,,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon,0.557009,True,Border_collie,0.271963,True,collie,0.0734729,True,50.0,168.0,9300796.0,False
667405339315146752,,,,,,,,,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard,0.381377,True,Leonberg,0.127998,True,golden_retriever,0.0693568,True,196.0,411.0,9300796.0,False
667435689202614272,,,,,,,,,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,True,miniature_pinscher,0.000450355,True,black-and-tan_coonhound,0.00015714,True,76.0,266.0,9300796.0,False
667453023279554560,,,,,,,,,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador_retriever,0.8256700000000001,True,French_bulldog,0.0566394,True,Staffordshire_bullterrier,0.0540183999999999,True,74.0,279.0,9300796.0,False
667455448082227200,,,,,,,,,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,Tibetan_terrier,0.676376,True,Irish_terrier,0.0549334,True,Yorkshire_terrier,0.0405755,True,53.0,171.0,9300796.0,False
667470559035432960,,,,,,,,,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,toy_poodle,0.304175,True,pug,0.223427,True,Lakeland_terrier,0.0733164999999999,True,85.0,225.0,9300796.0,False
667502640335572993,,,,,,,,,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,Labrador_retriever,0.996709,True,golden_retriever,0.00168821,True,beagle,0.0007116669999999,True,193.0,484.0,9300796.0,False
667509364010450944,,,,,,,,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,True,Labrador_retriever,0.119256,True,golden_retriever,0.0825491999999999,True,1865.0,6064.0,9300796.0,False
667517642048163840,,,,,,,,,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,Italian_greyhound,0.125176,True,standard_poodle,0.0845715,True,cocker_spaniel,0.0813469,True,166.0,332.0,9300796.0,False
667530908589760512,,,,,,,,,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,golden_retriever,0.633037,True,kuvasz,0.146391,True,Labrador_retriever,0.0461837,True,206.0,411.0,9300796.0,False
667534815156183040,,,,,,,,,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,Pembroke,0.435254,True,Cardigan,0.307407,True,cocker_spaniel,0.0331583,True,445.0,717.0,9300796.0,False
667538891197542400,,,,,,,,,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,Yorkshire_terrier,0.618957,True,silky_terrier,0.300313,True,Australian_terrier,0.053412,True,58.0,176.0,9300796.0,False
667544320556335104,,,,,,,,,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,Pomeranian,0.412893,True,Pembroke,0.312958,True,Chihuahua,0.0719604,True,459.0,762.0,9300796.0,False
667728196545200128,,,,,,,,,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,kuvasz,0.360159,True,golden_retriever,0.293744,True,Labrador_retriever,0.270673,True,126.0,325.0,9300796.0,False
667793409583771648,,,,,,,,,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,dalmatian,0.5350729999999999,True,English_setter,0.451219,True,Great_Dane,0.00816361,True,286.0,609.0,9300796.0,False
667801013445750784,,,,,,,,,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,flat-coated_retriever,0.508392,True,Chesapeake_Bay_retriever,0.262239,True,curly-coated_retriever,0.0489198,True,82.0,283.0,9300796.0,False
667861340749471744,,,,,,,,,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,malamute,0.967275,True,Siberian_husky,0.0161675,True,Eskimo_dog,0.0112774,True,69.0,221.0,9300796.0,False
667886921285246976,,,,,,,,,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,Pomeranian,0.8004319999999999,True,Pekinese,0.168445,True,Chihuahua,0.00894952,True,908.0,1646.0,9300796.0,False
667902449697558528,,,,,,,,,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,Norwegian_elkhound,0.298881,True,malamute,0.279479,True,Eskimo_dog,0.198428,True,334.0,758.0,9300796.0,False
668113020489474048,,,,,,,,,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,Pembroke,0.548896,True,Cardigan,0.191101,True,collie,0.0598140999999999,True,208.0,585.0,9300796.0,False
668190681446379520,,,,,,,,,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,Blenheim_spaniel,0.958402,True,cocker_spaniel,0.0267642999999999,True,Welsh_springer_spaniel,0.00778991,True,171.0,577.0,9300796.0,False
668204964695683073,,,,,,,,,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,Labrador_retriever,0.65518,True,golden_retriever,0.107884,True,Chesapeake_Bay_retriever,0.0658347,True,172.0,489.0,9300796.0,False
668221241640230912,,,,,,,,,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,chow,0.395101,True,golden_retriever,0.372115,True,Labrador_retriever,0.148785,True,169.0,452.0,9300795.0,False
668248472370458624,,,,,,,,,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,Chihuahua,0.7345470000000001,True,miniature_pinscher,0.0682943999999999,True,toy_terrier,0.0463671,True,408.0,842.0,9300795.0,False
668268907921326080,,,,,,,,,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,Pembroke,0.48483,True,Cardigan,0.425303,True,basenji,0.0147535,True,206.0,485.0,9300795.0,False
668274247790391296,,,,,,,,,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,soft-coated_wheaten_terrier,0.4063739999999999,True,Lakeland_terrier,0.263854,True,toy_poodle,0.150844,True,197.0,721.0,9300795.0,False
668286279830867968,,,,,,,,,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,golden_retriever,0.215944,True,basset,0.189214,True,Cardigan,0.1130099999999999,True,117.0,436.0,9300795.0,False
668484198282485761,,,,,,,,,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,standard_poodle,0.587372,True,Bedlington_terrier,0.182411,True,Afghan_hound,0.040968,True,206.0,372.0,9300795.0,False
668496999348633600,,,,,,,,,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire_bullterrier,0.412879,True,miniature_pinscher,0.161488,True,American_Staffordshire_terrier,0.112495,True,114.0,359.0,9300795.0,False
668507509523615744,,,,,,,,,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,basenji,0.0553793999999999,True,Shetland_sheepdog,0.0543221,True,whippet,0.0519134,True,87.0,279.0,9300795.0,False
668528771708952576,,,,,,,,,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador_retriever,0.1958349999999999,True,kuvasz,0.1216069999999999,True,English_setter,0.0814643999999999,True,189.0,404.0,9300795.0,False
668537837512433665,,,,,,,,,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland_terrier,0.372988,True,toy_poodle,0.250445,True,Chihuahua,0.189737,True,61.0,227.0,9300795.0,False
668542336805281792,,,,,,,,,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American_Staffordshire_terrier,0.2676949999999999,True,French_bulldog,0.25405,True,Staffordshire_bullterrier,0.212381,True,182.0,403.0,9300795.0,False
668567822092664832,,,,,,,,,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu,0.985649,True,Lhasa,0.00707832,True,Pekinese,0.00305323,True,46.0,206.0,9300795.0,False
668627278264475648,,,,,,,,,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,French_bulldog,0.965403,True,pug,0.00860381,True,Boston_bull,0.00800356,True,97.0,281.0,9300795.0,False
668631377374486528,,,,,,,,,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,miniature_schnauzer,0.904549,True,Australian_terrier,0.0225294,True,silky_terrier,0.0152432,True,280.0,618.0,9300795.0,False
668633411083464705,,,,,,,,,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,Pekinese,0.589011,True,Shih-Tzu,0.390987,True,Japanese_spaniel,0.00331035,True,1381.0,2466.0,9300795.0,False
668655139528511488,,,,,,,,,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,beagle,0.31911,True,Italian_greyhound,0.103338,True,basenji,0.09193,True,189.0,474.0,9300795.0,False
668815180734689280,,,,,,,,,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,redbone,0.461172,True,Italian_greyhound,0.270733,True,miniature_pinscher,0.109752,True,226.0,493.0,9300795.0,False
668826086256599040,,,,,,,,,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,malinois,0.640185,True,Irish_terrier,0.1537,True,Rhodesian_ridgeback,0.0684565,True,112.0,384.0,9300795.0,False
